user_id,device_brand,device_model,data_format,available_metrics,api_available,ehr_export_supported,platforms_integrated,fragmentation_index
U00412,Fitbit,Charge 6,csv_export,"steps,heart_rate,spo2,sleep_stages",False,True,third_party_aggregator,0.3380228440167655
U00414,Withings,ScanWatch 2,open_fhir,"steps,heart_rate,spo2,ecg,temperature",False,False,vendor_portal_only,0.4446651659011664
U00416,Apple,Watch Series 9,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",False,False,vendor_portal_only,0.40672280636879043
U00417,Garmin,Fenix 7,proprietary_json,"steps,heart_rate,hrv,sleep_stages,stress",True,False,vendor_portal_only,0.28647524744674546
U00418,Fitbit,Sense 2,csv_export,"steps,heart_rate,spo2,sleep_stages",True,True,third_party_aggregator,0.4458862835439983
U00421,Samsung,Galaxy Watch 6,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,False,vendor_portal_only,0.4243018274830923
U00422,Samsung,Galaxy Watch 6,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,False,vendor_portal_only,0.25994546550663394
U00423,Fitbit,Sense 2,csv_export,"steps,heart_rate,spo2,sleep_stages",True,False,vendor_portal_only,0.22080782020957054
U00424,Apple,Watch SE,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,third_party_aggregator,0.07986849265198354
U00425,Apple,Watch Series 9,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,ehr_system,0.29855770299487727
U00426,Samsung,Galaxy Fit 3,proprietary_json,"steps,heart_rate,spo2,sleep_stages",False,False,vendor_portal_only,0.3711457261238546
U00427,Samsung,Galaxy Fit 3,proprietary_json,"steps,heart_rate,spo2,sleep_stages",False,False,vendor_portal_only,0.2643911598032515
U00428,Samsung,Galaxy Fit 3,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,True,ehr_system,0.1173452825789522
U00430,Apple,Watch SE,open_fhir,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,False,vendor_portal_only,0.2932710901848891
U00434,Apple,Watch Series 9,open_fhir,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,third_party_aggregator,0.23262727063996838
U00436,Samsung,Galaxy Fit 3,proprietary_json,"steps,heart_rate,spo2,sleep_stages",False,False,vendor_portal_only,0.2800829139409048
U00437,Fitbit,Sense 2,csv_export,"steps,heart_rate,spo2,sleep_stages",True,False,vendor_portal_only,0.23431520904190062
U00439,Fitbit,Sense 2,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,False,third_party_aggregator,0.3213709803892081
U00441,Fitbit,Versa 4,csv_export,"steps,heart_rate,spo2,sleep_stages",True,True,ehr_system,0.4063995782887111
U00444,Fitbit,Versa 4,proprietary_json,"steps,heart_rate,spo2,sleep_stages",False,True,ehr_system,0.31040204186943804
U00445,Fitbit,Charge 6,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,True,third_party_aggregator,0.2073768407244229
U00446,Apple,Watch SE,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,False,third_party_aggregator,0.2441875044964512
U00447,Garmin,Venu 3,proprietary_json,"steps,heart_rate,hrv,sleep_stages,stress",False,True,third_party_aggregator,0.5568321200878926
U00451,Fitbit,Versa 4,csv_export,"steps,heart_rate,spo2,sleep_stages",True,False,vendor_portal_only,0.3548321109493053
U00453,Apple,Watch Series 9,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,False,third_party_aggregator,0.25684235422942886
U00454,Other,Budget Smartwatch,csv_export,"steps,heart_rate",False,False,vendor_portal_only,0.5848662086443651
U00456,Fitbit,Charge 6,proprietary_json,"steps,heart_rate,spo2,sleep_stages",False,False,vendor_portal_only,0.24324034273224746
U00457,Garmin,Forerunner 265,proprietary_json,"steps,heart_rate,hrv,sleep_stages,stress",True,False,third_party_aggregator,0.26156538754694264
U00460,Fitbit,Charge 6,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,True,third_party_aggregator,0.15057751198977015
U00465,Fitbit,Versa 4,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,False,vendor_portal_only,0.49174710036645813
U00466,Apple,Watch SE,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,ehr_system,0.29624541760478496
U00467,Whoop,Whoop 4.0,proprietary_json,"heart_rate,hrv,sleep_stages,strain,recovery",False,False,vendor_portal_only,0.5648476310655215
U00472,Garmin,Forerunner 265,proprietary_json,"steps,heart_rate,hrv,sleep_stages,stress",False,False,vendor_portal_only,0.44433741501660845
U00473,Samsung,Galaxy Watch 6,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,True,ehr_system,0.4275341154714848
U00474,Other,Generic Tracker,csv_export,"steps,heart_rate",False,False,vendor_portal_only,0.5030907419490156
U00478,Apple,Watch SE,open_fhir,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,third_party_aggregator,0.2174737670706697
U00480,Samsung,Galaxy Fit 3,proprietary_json,"steps,heart_rate,spo2,sleep_stages",False,False,vendor_portal_only,0.3136107851664337
U00482,Apple,Watch SE,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,third_party_aggregator,0.5011424016875005
U00484,Fitbit,Charge 6,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,False,vendor_portal_only,0.4724242449747302
U00485,Whoop,Whoop 4.0,proprietary_json,"heart_rate,hrv,sleep_stages,strain,recovery",True,False,vendor_portal_only,0.5802188112685707
U00487,Apple,Watch Ultra,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,False,vendor_portal_only,0.38659842751296847
U00489,Other,Budget Smartwatch,proprietary_json,"steps,heart_rate",False,False,vendor_portal_only,0.8979376489016834
U00491,Garmin,Venu 3,csv_export,"steps,heart_rate,hrv,sleep_stages,stress",False,False,vendor_portal_only,0.1929213538652495
U00492,Apple,Watch Series 9,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",False,True,ehr_system,0.22771467189250422
U00497,Apple,Watch Series 9,open_fhir,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,False,third_party_aggregator,0.24836756031914142
U00502,Samsung,Galaxy Watch 6,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,True,ehr_system,0.4656139128574893
U00503,Fitbit,Versa 4,csv_export,"steps,heart_rate,spo2,sleep_stages",True,False,vendor_portal_only,0.323120870564908
U00504,Fitbit,Charge 6,csv_export,"steps,heart_rate,spo2,sleep_stages",True,True,ehr_system,0.33817626618945484
U00506,Fitbit,Charge 6,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,False,vendor_portal_only,0.2946381407250392
U00508,Apple,Watch Series 9,open_fhir,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,third_party_aggregator,0.35489351625851084
U00510,Other,Generic Tracker,csv_export,"steps,heart_rate",True,False,vendor_portal_only,0.361331911454389
U00511,Apple,Watch Series 9,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,third_party_aggregator,0.20726452284326616
U00512,Fitbit,Sense 2,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,True,third_party_aggregator,0.1287588806724677
U00514,Samsung,Galaxy Watch 6,proprietary_json,"steps,heart_rate,spo2,sleep_stages",False,False,vendor_portal_only,0.2358504779592443
U00515,Garmin,Fenix 7,proprietary_json,"steps,heart_rate,hrv,sleep_stages,stress",True,False,third_party_aggregator,0.4475766199557854
U00520,Whoop,Whoop 4.0,proprietary_json,"heart_rate,hrv,sleep_stages,strain,recovery",True,False,vendor_portal_only,0.6105077721929165
U00521,Oura,Oura Ring Gen 3,csv_export,"heart_rate,hrv,sleep_stages,temperature,activity",True,False,third_party_aggregator,0.4498893292734951
U00528,Apple,Watch SE,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,False,third_party_aggregator,0.36239851461377776
U00531,Fitbit,Charge 6,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,False,vendor_portal_only,0.5124851464759147
U00533,Samsung,Galaxy Watch 6,proprietary_json,"steps,heart_rate,spo2,sleep_stages",False,False,vendor_portal_only,0.37030817306080377
U00535,Apple,Watch Series 9,open_fhir,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",False,False,vendor_portal_only,0.27504328563942104
U00536,Samsung,Galaxy Fit 3,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,False,third_party_aggregator,0.31664377808872407
U00538,Apple,Watch SE,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,ehr_system,0.3126887721451526
U00540,Oura,Oura Ring Gen 3,proprietary_json,"heart_rate,hrv,sleep_stages,temperature,activity",True,False,vendor_portal_only,0.3089503231960565
U00541,Samsung,Galaxy Fit 3,proprietary_json,"steps,heart_rate,spo2,sleep_stages",False,False,vendor_portal_only,0.6314168733130985
U00542,Fitbit,Sense 2,csv_export,"steps,heart_rate,spo2,sleep_stages",True,False,vendor_portal_only,0.48679823152738705
U00543,Fitbit,Charge 6,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,True,third_party_aggregator,0.20612883752706762
U00544,Withings,ScanWatch 2,open_fhir,"steps,heart_rate,spo2,ecg,temperature",False,False,vendor_portal_only,0.33953741342990446
U00550,Garmin,Forerunner 265,csv_export,"steps,heart_rate,hrv,sleep_stages,stress",False,False,vendor_portal_only,0.46318731460672397
U00554,Whoop,Whoop 4.0,proprietary_json,"heart_rate,hrv,sleep_stages,strain,recovery",True,False,vendor_portal_only,0.48911480133694824
U00558,Whoop,Whoop 4.0,proprietary_json,"heart_rate,hrv,sleep_stages,strain,recovery",True,False,vendor_portal_only,0.6480279187698968
U00559,Apple,Watch Ultra,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,ehr_system,0.21406036529838937
U00561,Apple,Watch SE,open_fhir,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,ehr_system,0.4024811758120058
U00565,Apple,Watch Ultra,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,ehr_system,0.25083069927013035
U00566,Samsung,Galaxy Watch 6,proprietary_json,"steps,heart_rate,spo2,sleep_stages",False,False,vendor_portal_only,0.7188777183412245
U00567,Garmin,Venu 3,proprietary_json,"steps,heart_rate,hrv,sleep_stages,stress",True,False,third_party_aggregator,0.4904012945669245
U00569,Fitbit,Sense 2,proprietary_json,"steps,heart_rate,spo2,sleep_stages",False,True,ehr_system,0.18807147941022395
U00573,Other,Generic Tracker,proprietary_json,"steps,heart_rate",False,False,vendor_portal_only,1.0
U00578,Apple,Watch Ultra,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,third_party_aggregator,0.3598678954870516
U00581,Samsung,Galaxy Watch 6,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,False,third_party_aggregator,0.4332206675113372
U00582,Fitbit,Sense 2,csv_export,"steps,heart_rate,spo2,sleep_stages",True,False,third_party_aggregator,0.4275960147438113
U00583,Fitbit,Sense 2,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,True,third_party_aggregator,0.20731438824593745
U00589,Apple,Watch SE,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,False,vendor_portal_only,0.06956238896637358
U00591,Samsung,Galaxy Fit 3,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,False,third_party_aggregator,0.37415504094981017
U00597,Samsung,Galaxy Fit 3,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,False,vendor_portal_only,0.5730278474808835
U00601,Apple,Watch Ultra,open_fhir,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,False,vendor_portal_only,0.2895708843268606
U00603,Samsung,Galaxy Watch 6,proprietary_json,"steps,heart_rate,spo2,sleep_stages",False,False,vendor_portal_only,0.6192840096372803
U00604,Garmin,Fenix 7,csv_export,"steps,heart_rate,hrv,sleep_stages,stress",True,False,vendor_portal_only,0.5981831174788285
U00605,Apple,Watch Ultra,open_fhir,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,False,third_party_aggregator,0.25206087067854527
U00607,Whoop,Whoop 4.0,proprietary_json,"heart_rate,hrv,sleep_stages,strain,recovery",True,False,third_party_aggregator,0.7630762458389007
U00609,Fitbit,Versa 4,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,True,ehr_system,0.5327114463025675
U00610,Whoop,Whoop 4.0,proprietary_json,"heart_rate,hrv,sleep_stages,strain,recovery",True,True,third_party_aggregator,0.5355672452050823
U00611,Garmin,Fenix 7,proprietary_json,"steps,heart_rate,hrv,sleep_stages,stress",True,False,vendor_portal_only,0.3679336659182767
U00614,Fitbit,Versa 4,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,False,vendor_portal_only,0.36685405847998903
U00616,Samsung,Galaxy Watch 6,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,False,vendor_portal_only,0.042332904118455784
U00619,Fitbit,Versa 4,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,False,third_party_aggregator,0.38365182818910115
U00620,Withings,Steel HR,open_fhir,"steps,heart_rate,spo2,ecg,temperature",True,True,ehr_system,0.550861317631874
U00621,Garmin,Venu 3,proprietary_json,"steps,heart_rate,hrv,sleep_stages,stress",True,False,vendor_portal_only,0.42167666371232526
U00623,Apple,Watch Ultra,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,False,vendor_portal_only,0.2844674420361374
U00625,Oura,Oura Ring Gen 3,proprietary_json,"heart_rate,hrv,sleep_stages,temperature,activity",True,True,ehr_system,0.49304377990407944
U00627,Fitbit,Versa 4,csv_export,"steps,heart_rate,spo2,sleep_stages",True,False,third_party_aggregator,0.11035737320548322
U00629,Oura,Oura Ring Gen 3,proprietary_json,"heart_rate,hrv,sleep_stages,temperature,activity",False,False,vendor_portal_only,0.7660151617445383
U00630,Other,Generic Tracker,csv_export,"steps,heart_rate",False,False,vendor_portal_only,0.5764342305196564
U00631,Withings,Steel HR,proprietary_json,"steps,heart_rate,spo2,ecg,temperature",True,False,vendor_portal_only,0.36351218214577574
U00634,Fitbit,Charge 6,csv_export,"steps,heart_rate,spo2,sleep_stages",True,False,third_party_aggregator,0.5129579334142192
U00637,Garmin,Fenix 7,csv_export,"steps,heart_rate,hrv,sleep_stages,stress",True,True,third_party_aggregator,0.5468050702691822
U00638,Fitbit,Versa 4,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,False,vendor_portal_only,0.38276790271709327
U00639,Apple,Watch Series 9,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",False,True,ehr_system,0.3269369723099595
U00642,Withings,ScanWatch 2,proprietary_json,"steps,heart_rate,spo2,ecg,temperature",True,True,third_party_aggregator,0.28830163300333245
U00643,Apple,Watch SE,open_fhir,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,ehr_system,0.2419105625980452
U00644,Apple,Watch Series 9,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,False,vendor_portal_only,0.37947841094572493
U00645,Apple,Watch Ultra,open_fhir,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,False,third_party_aggregator,0.18228581808698305
U00648,Other,Budget Smartwatch,proprietary_json,"steps,heart_rate",False,False,vendor_portal_only,0.4503333390012498
U00654,Oura,Oura Ring Gen 3,proprietary_json,"heart_rate,hrv,sleep_stages,temperature,activity",True,False,third_party_aggregator,0.5125766324538704
U00655,Apple,Watch Series 9,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,third_party_aggregator,0.2602057011097794
U00662,Fitbit,Sense 2,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,True,third_party_aggregator,0.42770865198080216
U00663,Other,Generic Tracker,csv_export,"steps,heart_rate",False,True,ehr_system,0.3743695125520711
U00664,Fitbit,Charge 6,csv_export,"steps,heart_rate,spo2,sleep_stages",True,False,third_party_aggregator,0.04407478755192433
U00666,Other,Budget Smartwatch,proprietary_json,"steps,heart_rate",False,False,vendor_portal_only,0.834246385487774
U00668,Whoop,Whoop 4.0,proprietary_json,"heart_rate,hrv,sleep_stages,strain,recovery",True,True,ehr_system,0.3550632448231452
U00669,Samsung,Galaxy Fit 3,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,False,third_party_aggregator,0.2946013494346336
U00670,Apple,Watch Series 9,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,ehr_system,0.03167645180460438
U00671,Samsung,Galaxy Watch 6,proprietary_json,"steps,heart_rate,spo2,sleep_stages",False,False,vendor_portal_only,0.5232077754835781
U00673,Other,Budget Smartwatch,proprietary_json,"steps,heart_rate",True,False,vendor_portal_only,0.7200676448145062
U00675,Fitbit,Sense 2,proprietary_json,"steps,heart_rate,spo2,sleep_stages",False,True,ehr_system,0.38722334528611374
U00676,Oura,Oura Ring Gen 3,proprietary_json,"heart_rate,hrv,sleep_stages,temperature,activity",True,True,third_party_aggregator,0.5485528134703258
U00677,Fitbit,Charge 6,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,True,ehr_system,0.10278054151622174
U00679,Other,Budget Smartwatch,csv_export,"steps,heart_rate",False,False,vendor_portal_only,0.4529668023184189
U00680,Samsung,Galaxy Watch 6,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,False,third_party_aggregator,0.3167582045375326
U00683,Apple,Watch Series 9,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,ehr_system,0.17512572288636655
U00686,Apple,Watch SE,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,ehr_system,0.22284884503537947
U00687,Apple,Watch Ultra,open_fhir,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,ehr_system,0.2746199702678795
U00689,Apple,Watch SE,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,ehr_system,0.3506438316255191
U00691,Oura,Oura Ring Gen 3,proprietary_json,"heart_rate,hrv,sleep_stages,temperature,activity",True,False,third_party_aggregator,0.2631673556734879
U00694,Apple,Watch SE,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,third_party_aggregator,0.24911646132015228
U00696,Other,Generic Tracker,csv_export,"steps,heart_rate",False,False,vendor_portal_only,0.7923087357847555
U00697,Apple,Watch SE,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,False,third_party_aggregator,0.15759168300281803
U00700,Withings,Steel HR,proprietary_json,"steps,heart_rate,spo2,ecg,temperature",True,True,ehr_system,0.423003411672497
U00702,Other,Budget Smartwatch,csv_export,"steps,heart_rate",False,False,vendor_portal_only,0.74331042309747
U00703,Garmin,Venu 3,proprietary_json,"steps,heart_rate,hrv,sleep_stages,stress",True,True,ehr_system,0.40168132892192737
U00706,Oura,Oura Ring Gen 3,csv_export,"heart_rate,hrv,sleep_stages,temperature,activity",False,True,third_party_aggregator,0.6078716416905702
U00708,Other,Budget Smartwatch,proprietary_json,"steps,heart_rate",True,False,third_party_aggregator,0.6689396294099192
U00711,Samsung,Galaxy Watch 6,proprietary_json,"steps,heart_rate,spo2,sleep_stages",False,False,vendor_portal_only,0.33633924444700575
U00712,Samsung,Galaxy Fit 3,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,True,third_party_aggregator,0.2158206343190575
U00714,Apple,Watch Ultra,open_fhir,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,ehr_system,0.27471685564136633
U00716,Fitbit,Charge 6,csv_export,"steps,heart_rate,spo2,sleep_stages",False,True,third_party_aggregator,0.3619967332990844
U00717,Apple,Watch Series 9,open_fhir,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,ehr_system,0.15071679721944
U00719,Whoop,Whoop 4.0,proprietary_json,"heart_rate,hrv,sleep_stages,strain,recovery",False,False,vendor_portal_only,0.6547700484721475
U00720,Samsung,Galaxy Watch 6,proprietary_json,"steps,heart_rate,spo2,sleep_stages",False,False,vendor_portal_only,0.5575092908876028
U00721,Garmin,Fenix 7,csv_export,"steps,heart_rate,hrv,sleep_stages,stress",True,False,third_party_aggregator,0.3009860398053985
U00722,Withings,Steel HR,open_fhir,"steps,heart_rate,spo2,ecg,temperature",True,True,third_party_aggregator,0.34813149980108576
U00724,Apple,Watch Series 9,open_fhir,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,third_party_aggregator,0.17358514430786814
U00726,Other,Budget Smartwatch,proprietary_json,"steps,heart_rate",True,False,vendor_portal_only,0.31426768956254814
U00728,Apple,Watch Series 9,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,third_party_aggregator,0.4504481686875095
U00730,Fitbit,Versa 4,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,True,ehr_system,0.2961337543381077
U00731,Samsung,Galaxy Fit 3,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,False,vendor_portal_only,0.2598164151620067
U00732,Fitbit,Sense 2,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,False,third_party_aggregator,0.21478699436127888
U00735,Samsung,Galaxy Watch 6,proprietary_json,"steps,heart_rate,spo2,sleep_stages",False,False,vendor_portal_only,0.3256845547048427
U00736,Samsung,Galaxy Fit 3,proprietary_json,"steps,heart_rate,spo2,sleep_stages",False,True,ehr_system,0.2826706886671357
U00738,Whoop,Whoop 4.0,proprietary_json,"heart_rate,hrv,sleep_stages,strain,recovery",True,True,ehr_system,0.8088531736168998
U00739,Apple,Watch Ultra,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,third_party_aggregator,0.12512621839361948
U00740,Apple,Watch SE,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,False,third_party_aggregator,0.09614657687116625
U00744,Apple,Watch Series 9,open_fhir,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,ehr_system,0.30517840822874115
U00746,Samsung,Galaxy Watch 6,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,True,ehr_system,0.3649910905166968
U00748,Apple,Watch Series 9,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,third_party_aggregator,0.22770551637208844
U00749,Fitbit,Sense 2,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,True,ehr_system,0.41715634955653563
U00752,Whoop,Whoop 4.0,proprietary_json,"heart_rate,hrv,sleep_stages,strain,recovery",True,False,vendor_portal_only,0.574608094713016
U00757,Other,Budget Smartwatch,csv_export,"steps,heart_rate",True,False,third_party_aggregator,0.6406364826279429
U00758,Whoop,Whoop 4.0,proprietary_json,"heart_rate,hrv,sleep_stages,strain,recovery",True,False,third_party_aggregator,0.29698370165374477
U00759,Apple,Watch SE,open_fhir,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,False,vendor_portal_only,0.08319048503281706
U00760,Garmin,Forerunner 265,proprietary_json,"steps,heart_rate,hrv,sleep_stages,stress",False,False,vendor_portal_only,0.2949357428064179
U00764,Apple,Watch SE,open_fhir,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,False,vendor_portal_only,0.14156350591010702
U00767,Fitbit,Charge 6,csv_export,"steps,heart_rate,spo2,sleep_stages",True,False,third_party_aggregator,0.3823046958227824
U00768,Apple,Watch SE,open_fhir,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",False,False,vendor_portal_only,0.0701285089290237
U00769,Withings,Steel HR,open_fhir,"steps,heart_rate,spo2,ecg,temperature",True,False,third_party_aggregator,0.3873975869890673
U00773,Samsung,Galaxy Fit 3,proprietary_json,"steps,heart_rate,spo2,sleep_stages",False,False,vendor_portal_only,0.3557695198335514
U00775,Apple,Watch Ultra,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,third_party_aggregator,0.24603447204683804
U00776,Samsung,Galaxy Fit 3,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,True,third_party_aggregator,0.4358549967793357
U00777,Withings,ScanWatch 2,proprietary_json,"steps,heart_rate,spo2,ecg,temperature",True,False,third_party_aggregator,0.40428437291126595
U00778,Apple,Watch Series 9,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,ehr_system,0.18325079960395615
U00782,Whoop,Whoop 4.0,proprietary_json,"heart_rate,hrv,sleep_stages,strain,recovery",True,True,ehr_system,0.7740064270809625
U00784,Apple,Watch SE,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,False,third_party_aggregator,0.21799673114541657
U00785,Apple,Watch SE,open_fhir,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,False,third_party_aggregator,0.39191303675543004
U00787,Whoop,Whoop 4.0,proprietary_json,"heart_rate,hrv,sleep_stages,strain,recovery",True,False,third_party_aggregator,0.4914770951000173
U00788,Apple,Watch Ultra,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,ehr_system,0.24837303367302024
U00789,Samsung,Galaxy Fit 3,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,True,third_party_aggregator,0.36057537134975803
U00790,Apple,Watch Ultra,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",False,True,third_party_aggregator,0.2731218608632325
U00795,Fitbit,Charge 6,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,True,ehr_system,0.2996182166124857
U00796,Samsung,Galaxy Fit 3,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,False,third_party_aggregator,0.3934588963244049
U00798,Oura,Oura Ring Gen 3,proprietary_json,"heart_rate,hrv,sleep_stages,temperature,activity",True,False,third_party_aggregator,0.7449302442553003
U00799,Whoop,Whoop 4.0,proprietary_json,"heart_rate,hrv,sleep_stages,strain,recovery",True,False,third_party_aggregator,0.7387933221504212
U00803,Withings,Steel HR,open_fhir,"steps,heart_rate,spo2,ecg,temperature",False,True,third_party_aggregator,0.5978033681067347
U00807,Fitbit,Versa 4,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,False,vendor_portal_only,0.18896833138069996
U00808,Fitbit,Sense 2,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,True,third_party_aggregator,0.20838560699586645
U00810,Garmin,Venu 3,proprietary_json,"steps,heart_rate,hrv,sleep_stages,stress",True,False,vendor_portal_only,0.43266263841354846
U00811,Fitbit,Charge 6,csv_export,"steps,heart_rate,spo2,sleep_stages",True,True,third_party_aggregator,0.4424885510547123
U00812,Apple,Watch Ultra,open_fhir,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,False,third_party_aggregator,0.19808644475585493
U00817,Other,Budget Smartwatch,csv_export,"steps,heart_rate",False,True,third_party_aggregator,0.5104830272487594
U00818,Apple,Watch Ultra,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,third_party_aggregator,0.3893843002672964
U00819,Apple,Watch SE,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,False,third_party_aggregator,0.31858766667536403
U00821,Other,Budget Smartwatch,proprietary_json,"steps,heart_rate",False,False,vendor_portal_only,0.8615973361459013
U00823,Garmin,Venu 3,proprietary_json,"steps,heart_rate,hrv,sleep_stages,stress",True,False,vendor_portal_only,0.3337824912350163
U00824,Samsung,Galaxy Fit 3,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,False,vendor_portal_only,0.30719711777578185
U00826,Fitbit,Charge 6,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,True,ehr_system,0.4638668725595789
U00827,Fitbit,Versa 4,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,False,third_party_aggregator,0.31847289676929214
U00829,Samsung,Galaxy Fit 3,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,True,third_party_aggregator,0.29448001588511474
